id,sample_name,test_name,user_name,date_of_creation,raw_file_location,processed_file_location,processing_date,camera_type_1,notes,sample_id,quantity,deleted,issue,project.id,project.user_name,project.project_name,project.annotation,project.test_name,project.sample_names.sample_names,project.neutral_filler,project.qpc20,project.qpc50,project.qpc80,project.qpc100,project.notes,test_id
11234,lactose,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:30,/var/www/html/images/padimages/raw/10000/11234_raw.jpg,/var/www/html/images/padimages/processed/10000/11234_processed.png,2018-11-29T20:09:30,unknown,"Basket 1 PAD Photos, T23-A769",30103,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-A769
11233,lactose,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:30,/var/www/html/images/padimages/raw/10000/11233_raw.jpg,/var/www/html/images/padimages/processed/10000/11233_processed.png,2018-11-29T20:09:30,unknown,"Basket 1 PAD Photos, T23-BHTM",34243,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-BHTM
11184,lactose,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:20,/var/www/html/images/padimages/raw/10000/11184_raw.jpg,/var/www/html/images/padimages/processed/10000/11184_processed.png,2018-12-06T11:40:22,unknown,"Basket 3 PAD Photos, T23-XCU7",32026,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-XCU7
11144,vitamin-c,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:12,/var/www/html/images/padimages/raw/10000/11144_raw.jpg,/var/www/html/images/padimages/processed/10000/11144_processed.png,2018-12-05T16:17:48,unknown,"Basket 3 PAD Photos, T23-XW4B",31692,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-XW4B
11218,vitamin-c,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:27,/var/www/html/images/padimages/raw/10000/11218_raw.jpg,/var/www/html/images/padimages/processed/10000/11218_processed.png,2018-11-29T20:09:27,unknown,"Basket 1 PAD Photos, T23-TQIX",34253,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-TQIX
11227,vitamin-c,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:29,/var/www/html/images/padimages/raw/10000/11227_raw.jpg,/var/www/html/images/padimages/processed/10000/11227_processed.png,2018-12-05T15:48:19,unknown,"Basket 1 PAD Photos, T23-LDVX",30469,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-LDVX
11216,vitamin-c,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:27,/var/www/html/images/padimages/raw/10000/11216_raw.jpg,/var/www/html/images/padimages/processed/10000/11216_processed.png,2018-11-29T20:09:27,unknown,"Basket 1 PAD Photos, T23-KZB2",34246,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-KZB2
11210,vitamin-c,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:26,/var/www/html/images/padimages/raw/10000/11210_raw.jpg,/var/www/html/images/padimages/processed/10000/11210_processed.png,2018-12-05T19:58:45,unknown,"Basket 1 PAD Photos, T23-11OG",34244,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-11OG
11134,vitamin-c,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:10,/var/www/html/images/padimages/raw/10000/11134_raw.jpg,/var/www/html/images/padimages/processed/10000/11134_processed.png,2018-11-29T20:09:10,unknown,"Basket 2 PAD Photos, T23-Y0ZQ",33632,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-Y0ZQ
11220,vitamin-c,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:28,/var/www/html/images/padimages/raw/10000/11220_raw.jpg,/var/www/html/images/padimages/processed/10000/11220_processed.png,2018-12-06T10:49:40,unknown,"Basket 1 PAD Photos, T23-TKHH",30095,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-TKHH
11230,vitamin-c,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:30,/var/www/html/images/padimages/raw/10000/11230_raw.jpg,/var/www/html/images/padimages/processed/10000/11230_processed.png,2018-12-04T16:48:08,unknown,"Basket 1 PAD Photos, T23-7NV3",34250,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-7NV3
11139,paracetamol-starch,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:11,/var/www/html/images/padimages/raw/10000/11139_raw.jpg,/var/www/html/images/padimages/processed/10000/11139_processed.png,2018-11-29T20:09:11,unknown,"Basket 3 PAD Photos, T23-251F",31693,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-251F
11188,paracetamol-starch,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:21,/var/www/html/images/padimages/raw/10000/11188_raw.jpg,/var/www/html/images/padimages/processed/10000/11188_processed.png,2018-12-06T09:53:28,unknown,"Basket 3 PAD Photos, T23-P6WL",31694,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-P6WL
11223,starch,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:28,/var/www/html/images/padimages/raw/10000/11223_raw.jpg,/var/www/html/images/padimages/processed/10000/11223_processed.png,2018-11-29T20:09:28,unknown,"Basket 1 PAD Photos, T23-OZ9S",30089,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-OZ9S
11191,starch,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:22,/var/www/html/images/padimages/raw/10000/11191_raw.jpg,/var/www/html/images/padimages/processed/10000/11191_processed.png,2018-12-04T14:06:35,unknown,"Basket 3 PAD Photos, T23-PDVD",32024,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-PDVD
11224,paracetamol,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:28,/var/www/html/images/padimages/raw/10000/11224_raw.jpg,/var/www/html/images/padimages/processed/10000/11224_processed.png,2018-12-05T14:21:01,unknown,"Basket 1 PAD Photos, T23-I10P",30522,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-I10P
11155,paracetamol,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:14,/var/www/html/images/padimages/raw/10000/11155_raw.jpg,/var/www/html/images/padimages/processed/10000/11155_processed.png,2018-11-29T20:09:14,unknown,"Basket 3 PAD Photos, T23-5HR8",34707,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-5HR8
11197,paracetamol,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:23,/var/www/html/images/padimages/raw/10000/11197_raw.jpg,/var/www/html/images/padimages/processed/10000/11197_processed.png,2018-11-29T20:09:23,unknown,"Basket 1 PAD Photos, T23-U2HB",34254,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-U2HB
11160,paracetamol,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:15,/var/www/html/images/padimages/raw/10000/11160_raw.jpg,/var/www/html/images/padimages/processed/10000/11160_processed.png,2018-11-29T20:09:15,unknown,"Basket 3 PAD Photos, T23-P8L8",34663,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-P8L8
11194,paracetamol,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:22,/var/www/html/images/padimages/raw/10000/11194_raw.jpg,/var/www/html/images/padimages/processed/10000/11194_processed.png,2018-12-05T17:43:57,unknown,"Basket 1 PAD Photos, T23-9AJ6",30088,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-9AJ6
11168,paracetamol,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:17,/var/www/html/images/padimages/raw/10000/11168_raw.jpg,/var/www/html/images/padimages/processed/10000/11168_processed.png,2018-11-29T20:09:17,unknown,"Basket 3 PAD Photos, T23-HA1X",34735,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-HA1X
11099,paracetamol,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:03,/var/www/html/images/padimages/raw/10000/11099_raw.jpg,/var/www/html/images/padimages/processed/10000/11099_processed.png,2018-12-06T13:09:28,unknown,"Basket 2 PAD Photos, T23-F5JA",33641,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-F5JA
11085,paracetamol,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:00,/var/www/html/images/padimages/raw/10000/11085_raw.jpg,/var/www/html/images/padimages/processed/10000/11085_processed.png,2018-11-29T20:09:00,unknown,"Basket 2 PAD Photos, T23-RI7C",33634,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-RI7C
11116,paracetamol,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:06,/var/www/html/images/padimages/raw/10000/11116_raw.jpg,/var/www/html/images/padimages/processed/10000/11116_processed.png,2018-12-04T16:30:02,unknown,"Basket 2 PAD Photos, T23-RW07",33638,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-RW07
11138,paracetamol,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:10,/var/www/html/images/padimages/raw/10000/11138_raw.jpg,/var/www/html/images/padimages/processed/10000/11138_processed.png,2018-12-05T17:23:48,unknown,"Basket 3 PAD Photos, T23-27R3",34656,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-27R3
11154,paracetamol,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:14,/var/www/html/images/padimages/raw/10000/11154_raw.jpg,/var/www/html/images/padimages/processed/10000/11154_processed.png,2018-11-29T20:09:14,unknown,"Basket 3 PAD Photos, T23-PAAS",34734,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-PAAS
11171,paracetamol,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:17,/var/www/html/images/padimages/raw/10000/11171_raw.jpg,/var/www/html/images/padimages/processed/10000/11171_processed.png,2018-11-29T20:09:17,unknown,"Basket 3 PAD Photos, T23-CQWP",34732,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-CQWP
11162,paracetamol,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:15,/var/www/html/images/padimages/raw/10000/11162_raw.jpg,/var/www/html/images/padimages/processed/10000/11162_processed.png,2018-12-06T11:23:01,unknown,"Basket 3 PAD Photos, T23-R60O",34661,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-R60O
11161,paracetamol,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:15,/var/www/html/images/padimages/raw/10000/11161_raw.jpg,/var/www/html/images/padimages/processed/10000/11161_processed.png,2018-11-29T20:09:15,unknown,"Basket 3 PAD Photos, T23-0KCE",34728,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-0KCE
11222,paracetamol,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:28,/var/www/html/images/padimages/raw/10000/11222_raw.jpg,/var/www/html/images/padimages/processed/10000/11222_processed.png,2018-11-29T20:09:28,unknown,"Basket 1 PAD Photos, T23-0NKK",30100,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-0NKK
11106,paracetamol,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:04,/var/www/html/images/padimages/raw/10000/11106_raw.jpg,/var/www/html/images/padimages/processed/10000/11106_processed.png,2018-12-05T13:49:54,unknown,"Basket 2 PAD Photos, T23-GXXT",33637,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-GXXT
11238,paracetamol,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:31,/var/www/html/images/padimages/raw/10000/11238_raw.jpg,/var/www/html/images/padimages/processed/10000/11238_processed.png,2018-11-29T20:09:31,unknown,"Basket 1 PAD Photos, T23-3FYI",30092,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-3FYI
11179,paracetamol,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:19,/var/www/html/images/padimages/raw/10000/11179_raw.jpg,/var/www/html/images/padimages/processed/10000/11179_processed.png,2018-11-29T20:09:19,unknown,"Basket 3 PAD Photos, T23-8S95",34658,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-8S95
11219,lactose,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:27,/var/www/html/images/padimages/raw/10000/11219_raw.jpg,/var/www/html/images/padimages/processed/10000/11219_processed.png,2018-12-04T15:44:52,unknown,"Basket 1 PAD Photos, T23-TZDY",30514,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-TZDY
11109,lactose,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:05,/var/www/html/images/padimages/raw/10000/11109_raw.jpg,/var/www/html/images/padimages/processed/10000/11109_processed.png,2018-12-04T16:06:25,unknown,"Basket 2 PAD Photos, T23-15AC",33639,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-15AC
11159,paracetamol-starch,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:15,/var/www/html/images/padimages/raw/10000/11159_raw.jpg,/var/www/html/images/padimages/processed/10000/11159_processed.png,2018-11-29T20:09:15,unknown,"Basket 3 PAD Photos, T23-79LI",34706,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-79LI
11172,paracetamol-starch,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:18,/var/www/html/images/padimages/raw/10000/11172_raw.jpg,/var/www/html/images/padimages/processed/10000/11172_processed.png,2018-11-29T20:09:18,unknown,"Basket 3 PAD Photos, T23-GAYW",34657,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-GAYW
11105,paracetamol-starch,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:04,/var/www/html/images/padimages/raw/10000/11105_raw.jpg,/var/www/html/images/padimages/processed/10000/11105_processed.png,2018-11-29T20:09:04,unknown,"Basket 2 PAD Photos, T23-DGP2",33635,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-DGP2
11200,starch,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:24,/var/www/html/images/padimages/raw/10000/11200_raw.jpg,/var/www/html/images/padimages/processed/10000/11200_processed.png,2018-11-29T20:09:24,unknown,"Basket 1 PAD Photos, T23-4YG2",30093,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-4YG2
11203,vitamin-c,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:24,/var/www/html/images/padimages/raw/10000/11203_raw.jpg,/var/www/html/images/padimages/processed/10000/11203_processed.png,2018-11-29T20:09:24,unknown,"Basket 1 PAD Photos, T23-9UT9",30466,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-9UT9
11176,vitamin-c,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:18,/var/www/html/images/padimages/raw/10000/11176_raw.jpg,/var/www/html/images/padimages/processed/10000/11176_processed.png,2018-12-06T14:47:31,unknown,"Basket 3 PAD Photos, T23-DO86",34662,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-DO86
11166,vitamin-c,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:16,/var/www/html/images/padimages/raw/10000/11166_raw.jpg,/var/www/html/images/padimages/processed/10000/11166_processed.png,2018-12-05T20:06:43,unknown,"Basket 3 PAD Photos, T23-GEKV",34660,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-GEKV
11239,vitamin-c,12LanePADKenya2015,Analyst 23,2018-11-29T20:09:31,/var/www/html/images/padimages/raw/10000/11239_raw.jpg,/var/www/html/images/padimages/processed/10000/11239_processed.png,2018-12-05T19:49:17,unknown,"Basket 1 PAD Photos, T23-RH05",30523,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T23-RH05
